0,1,2,3,4,5,6,7,class
15756.472070432132,4482.541343752357,1469.3543976015246,1086.513268164925,1051.3355103094832,871.2776508715125,817.2821023347241,731.9601462023062,0
4178754.980667926,1667294.3964032517,792309.9146076804,453196.3648462347,282914.97749019234,207307.58139034407,158265.87291474178,111660.86881692169,0
2281478.0255112643,1301211.8608827312,1265374.985022623,678134.7743459301,493829.4508528419,298128.04190559365,233757.90078720025,153686.89583047357,0
1640879.2155780133,819834.3864936534,351938.92186018144,192688.9446819742,146321.19850913112,106518.79109866642,67663.87381533052,51551.08606541125,0
890332.3947896373,419983.770594823,190181.72012405336,101919.86128092179,64089.58079815793,49742.99386341697,38019.06771941447,24910.68745341811,0
1911063.342555219,349934.87994091463,173181.94625403144,132439.48125295524,70952.64431331267,51439.63575354713,35382.1150555534,28987.751329127197,0
446061.91802921845,76775.78930992118,24400.439458542045,17793.350396429476,7570.242954611972,4755.23336476854,4647.877139928165,3070.0557892712723,0
1968413.794256925,600882.8544428291,562121.4053426406,337140.070148829,204402.41285488996,152847.0075277185,97171.68399069116,72154.74691914281,0
3553494.960415642,1624790.5583242108,718188.9475848904,443577.12025657704,280676.85672419914,197960.49249868703,138357.14576422854,101604.67569216651,0
19129.649229622577,5563.166656749909,2228.51652194069,1638.576582797455,1328.6074500558013,1266.4052905157478,1124.374350818823,1021.649559336405,0
1914826.124509169,1308230.2764179513,755290.8219268277,533708.0303951453,334792.2826726088,184483.31812361197,163558.16496935312,116672.56185065884,0
31289.416563992854,8259.301972728059,9984.696712201689,7046.122769692186,3102.3946733301077,2599.4190546862924,2169.987977081205,2051.7048585936063,0
297029.11567099823,81115.79005162562,46772.896219389324,44701.11485430504,20791.312695144614,12072.872139663128,11634.778986381374,6846.940595028198,0
558150.1642949524,133582.38581528564,74593.30321334527,63353.73862505866,28692.109721896588,15986.017989264412,15715.108573881662,10876.23013611606,0
2974586.113414132,2211635.108386303,1125538.7056433498,655639.3002889379,370968.60123650834,300376.4797387517,230892.28132880895,153691.823574902,0
2263341.010549616,440647.911390824,297044.00355489063,154794.54625207873,109583.14184339979,79742.62560786982,47530.201748590414,50747.31455335456,0
50935.63661731915,10579.112422666623,4863.1040194532325,3736.7026308557474,3028.067002238354,3094.60619601737,2627.592279816554,2001.2895426345153,0
2756563.361510694,908313.6889261816,369699.5790299287,209910.80365932046,134836.57417570445,97301.38903542941,70697.57004365398,48011.68890376892,0
1776544.2157042928,4377682.502311278,2139064.23660477,1250959.8121786136,622908.9447034387,422703.1971813243,215718.81305153377,159764.81165706736,0
1659840.980115164,814626.9444503718,623399.1135461574,490116.6548159248,255611.78764087695,184342.51651488603,121000.55990722238,112897.71727027399,0
1413478.7316445173,539313.5280466309,174433.32157932382,85256.52578445918,68020.2925268323,49708.559611533514,32237.44801355733,22956.437805135087,0
9537081.730082141,5483115.897520871,4190075.6742995977,3375091.03542879,1775589.699583423,1777494.7342442782,1142215.7086811396,788068.8710370298,0
288384.46558870724,197755.58204232767,212595.20450359047,190726.49699000095,142992.91200544866,75802.5766069495,60461.85139717436,33061.577142769645,0
927474.06900641,1023608.2185207987,383829.69597887556,210357.50933940624,129362.21041672846,90223.10485233681,74991.1440743652,47366.302068848425,0
384799.87143837573,188111.9999145106,103203.03652317163,76361.0292842908,28730.642475518533,15750.90771265261,16957.722740670917,16928.80042611233,0
970930.823468607,201520.75668424874,78275.5563146679,52526.833975627145,21288.763945010614,17720.98097322065,18089.05698563859,11430.07943997458,0
173973.399598867,47195.72575154107,25553.092167242114,20532.537088318677,8786.961556890015,4938.254323140181,4776.727514475521,3930.6842505020622,0
1867316.1930987083,1918485.7015091616,1212345.2135488156,796298.6483440095,436871.49100851046,284410.7539280166,198374.44867831044,132072.96809980352,0
509815.7564510768,148709.98214972077,32331.769734098092,15634.110010933991,8183.489360951765,4481.808403005951,4292.182994062984,3209.6609440849675,0
74549.99154831337,13133.60130884012,5420.286859999961,3780.2049746829107,2956.3226550675513,2396.63951314808,2153.4723761428577,1741.0001406884328,0
779800.1659007339,700373.9406952296,203207.51033300295,144176.5969300012,119219.37430662129,114509.87603314877,55998.937419201204,56703.74271723962,0
28009.82447101668,7093.397696217179,4921.416888862333,3861.1252799657073,3122.5110028247896,2986.5019216937285,2829.6223103594116,2189.7024256116497,0
87082.18857448862,27550.937570858932,9880.032917246626,6659.239230716011,4088.6322551468597,3111.1317134379697,2914.831474686545,2324.8528476267375,0
618330.9037915322,116625.48294710359,23305.962463613345,8091.31453343078,3766.23494909602,2524.3391035753853,2133.5502606536006,1802.561351723079,0
37395.969104814205,9146.96091132658,4851.24205690747,3806.212559824282,3185.6337956678376,3175.5239839185774,2465.0241167635168,2054.3053020732623,0
652943.0475756367,337563.9186268767,304252.41842912504,247375.20530588654,164263.0936897617,119236.40006141679,75139.56177845965,50076.93485386104,0
2087791.8177595655,1112263.1909313519,398486.6855307841,237713.88496160074,162413.27828200028,103831.55113653207,79042.89652940702,67674.05535989691,0
22082.432559898614,7898.615523219106,4065.305320993212,2937.18585149371,2631.0467322821373,2371.3563987834864,2065.3037098786976,1848.39384846169,0
4318972.405524683,538262.7652859291,95038.249449931,58301.927016452595,22324.596266216555,4178.516110127168,1001.7461409029012,689.7720645248637,0
1152729.0218009925,612619.8627752191,262946.01787625963,130727.47415324996,84258.17781861433,72275.29557578132,50738.71965491185,37394.1802477942,0
592162.2964575394,282594.66921508306,141587.53533744047,79776.70667273118,59494.43023301859,41994.1612408638,30399.57493291149,21524.47595879483,0
1680441.6733160533,600390.0155927707,264939.2906690508,168270.9690575178,105300.46749223021,70608.1176291851,55032.87981730032,37366.64165699496,0
455181.1739645274,130012.83122223864,97637.02024163077,116184.44362256488,55760.06897566406,34383.22454531797,30153.862095337576,19033.102422791195,0
3829517.296750152,1728602.3306536693,1252200.6461942089,997046.0998565817,600351.5471759745,329798.842136506,276377.93040769914,208092.79758969488,0
4691173.414047849,3277923.621656044,1531382.1687759736,869033.7446581855,559963.5428731544,416022.16056190076,314297.5281766423,228676.6544515574,0
350192.753106722,74039.71523754249,21942.43649916788,12382.503388452187,5075.458949819866,3263.305672201852,3233.9144486953896,2777.496007140329,0
233494.45358937225,138690.62502378045,86404.30334807243,53529.19889655669,24398.25617521374,17293.12014648968,20076.82402018562,10973.953169633509,0
1379191.9178473016,1154834.9079500386,455369.7931115451,272193.72293210623,165292.0400788338,122534.38953353575,107842.13917141939,72607.84202721543,0
5976278.347650488,1737269.9250856799,914807.1028103253,502009.5486418663,363776.3557546361,235297.2345604797,177975.11357512005,124407.25574285115,0
29472.41951374637,4622.893644585764,2036.655452876779,1565.7037382307283,1380.8455017599401,1200.8632907468036,1084.1052700299545,975.9763710712373,0
142832.39295166597,56306.823903909266,27097.667352529657,22108.778495538885,9548.015067694396,6295.091141226415,6213.044317367926,4377.58556926665,0
3884815.604803386,2089813.2604189785,894393.623274676,515930.2381000405,339133.8549674607,220719.13727612316,169326.16949095813,117059.66792744008,0
5632320.584398965,3346625.6771459263,2027695.9248684444,1214277.937393106,734204.7155446152,541287.6455773448,404416.1511484537,298153.66565709846,0
1094146.3323002385,421494.09988268645,130064.16102352235,83091.93453407464,69928.62745783135,49104.05708518476,35245.69142048813,25925.540390634364,0
4883936.959867914,1314344.4575513008,666797.9424262604,381762.6206680479,227055.1406561724,174499.67385849156,124830.98570979168,98577.43236104546,0
1483339.3069243135,659392.4798205869,553207.5637025483,241680.79518000846,175180.30702857097,117857.8499174973,92901.04016212393,71894.89437462106,0
3906431.8690157607,1318609.4564032485,626739.3230664271,314468.8555271302,224294.632688531,155641.96503298328,121503.62539495144,78607.9880270794,0
35588.469320621996,15108.216856494351,4560.693302780643,3224.1498942599283,3038.078176731984,2815.681424585656,2159.1904366313997,1746.7749958165373,0
143922.28454255572,28897.338425116257,8812.688539810453,5624.436905318292,3170.7681590818997,2447.3573844134685,2411.256535467461,1702.2894683765737,0
547523.7417427687,241453.0744340626,61449.0167484628,23339.944236921157,9663.53373529499,4790.457614763364,3698.3048122397754,3084.0418057825627,1
505806.3294811697,149118.2142204897,39777.23686843773,12450.914902786759,5440.378379081468,3811.4293883844452,3189.225922625399,2509.399021219719,1
423507.4269384121,147302.81297145243,38217.44304072729,11640.755004906014,4709.418422724073,3217.388397242931,2747.246760198594,2429.665955754981,1
448387.3498485004,94733.88325566938,25329.849083601544,6535.345273146057,2945.686891797606,2150.213312018993,1908.3283530905626,1550.1855683726235,1
1102802.511615559,364298.88734415005,206690.498092888,164649.66520401693,103409.20233193203,60240.115027028616,30825.60521707864,22778.948614529112,1
787232.436225557,155994.3393673381,33011.6427282159,7944.460524691494,3848.039593528922,2829.934921203972,2434.8013269173002,1894.6317515000026,1
1288975.7258510015,602576.8742103522,191923.59691904063,101591.50563105718,80537.63958731933,60878.3357009131,39261.65480150375,27637.623738596787,1
5866356.229123877,5073032.247210578,2448580.249265811,1300397.2095495826,950608.439223706,647424.6121651112,461850.01531376597,312056.4537887895,1
4616150.0161791975,2024074.3740996232,923152.1481059159,520550.76408789784,355011.32911442145,245375.9287161257,178351.96773996166,134093.96736371153,1
202097.4482554479,60300.20317377593,12942.77558375947,5024.407126732144,2027.2329527597522,2837.691014458737,2565.7485358695326,1282.5589312717252,1
1363764.7413681631,791579.6295984078,543611.1755965656,290308.26121466386,198726.55535779765,208900.917607584,120253.5182571403,83671.91191842736,1
953387.4761210808,306964.21150631545,77574.30135785039,45382.23291229762,27405.22389016364,17278.442194306383,16164.875962255526,11258.521813444679,1
580992.8361127042,175983.76229982878,47422.25357522953,13414.491995870627,6481.623417251907,3839.1503065921975,3051.9290481174185,2743.242540356214,1
377997.8063715913,115094.26157071817,30453.440604825002,13692.590786476696,4952.662432133287,3004.3769736030517,2312.2435688049645,2025.2958038827346,1
453432.57842235797,217205.44412080632,65240.88431187852,27269.56593041047,12071.78388786667,9748.758697777208,6829.631226674863,6385.825284333715,1
503857.76544914907,123217.99816275647,31669.70690723684,8767.956682998458,4093.2670092043527,3147.6287512873537,2485.295188964249,2144.8284985778864,1
873081.773117139,681349.8352093408,389558.8348753827,236803.6897802329,149433.77089241805,81556.13280908916,68090.38372534892,57488.11182842729,1
638912.7734977135,179187.13640549604,42506.0267858073,11957.750881330714,6068.65883331989,3905.037449532616,2847.776483561028,2232.993797767706,1
350008.7127306333,165535.85749341012,39882.93296738401,12906.685037384219,7322.359711329096,5939.580248084727,3671.505426166966,3832.607679713088,1
480580.51763914013,184757.32076363743,136872.21398882222,139454.15043273152,117787.95675765241,52238.68197360829,78535.47477830334,57751.887285928125,1
8981655.102181109,3218811.8921423107,1540770.8171983627,872487.3934921222,559836.1211973584,393366.276349975,282633.6288979636,207790.55659317292,1
545355.4815312144,160618.71271527896,38913.98291195181,10937.993187854496,4819.819384513124,3414.9193899711167,2843.219083539074,2228.965234393797,1
1836099.9400126222,860689.8323270576,429390.0182947543,241634.34005105047,160108.7751305254,115021.7790140242,87249.45080907672,61310.55400648859,1
605614.0372317911,133781.92707808793,30348.514702079716,8958.034800560263,4491.328630299709,3301.012393067218,2804.085416930108,2217.3025022462143,1
723690.3329651506,129898.9793272656,26544.328414068033,7013.504879028149,3616.453139673859,2803.0360547231917,2243.382698489192,1909.1980895275708,1
866492.2547561654,315665.9627677799,220492.12673518035,182261.07707402838,156307.17015337155,118729.67396137744,78726.05488994405,55136.552363900824,1
922888.5420519157,769761.9662447547,184908.50488238467,131481.26799900676,50377.637582008,47856.65453621865,33649.291991457256,26736.445476732577,1
6980581.735376746,2632539.8866446097,1214653.25515781,684815.5183886633,436584.65010527126,305104.3154892847,225996.45424478714,165034.49910550288,1
1567693.4390384117,347563.60318822047,149708.11187754708,71732.68832486952,39094.9747380959,34836.108040975545,25896.561498156727,18668.498080655834,1
526182.6207510818,106179.01112024816,22586.400617741783,7659.2173973319195,3394.4284645134567,2321.6444177535477,1933.0971080382435,1633.0086820254571,1
41930.045697888985,13141.923161574272,3176.4094118463795,768.5494426179325,331.5495856163648,233.85606175612264,209.72097354854404,291.2409675998685,1
633642.54640583,247068.8581916103,65212.43934935986,17528.8652002854,7109.505665619492,4566.182297326522,3558.368804289014,2564.3813430710975,1
7537250.301840854,3441089.050217277,1658449.9394283115,904126.7573995161,616784.0006128723,435719.1844276081,311319.1202832407,228252.87165833314,1
398986.9123263526,92804.45025878324,22619.624430337044,5895.97079998292,2691.322127983006,1887.8563740267555,1688.8554000556217,1540.4746371238523,1
477526.7090053797,159659.01447876985,41089.06266827761,12970.454322424275,5724.953671471625,3720.139370373828,3029.6248972604994,2465.5363124227474,1
10062830.43859059,3734421.405320972,1716804.3750767782,948876.332773273,601941.2409399212,416586.26031967887,313983.82494744414,218737.94033782958,1
274828.74731983553,133280.16206790993,32499.517121354937,13574.729260143788,6830.129756921222,11373.957460411615,5092.001280834878,4295.023589236652,1
399697.8881106054,169762.31837802712,39934.63621444515,12153.165920901612,5071.318608126367,3380.813445984067,2845.5008560670844,2255.3549511145,1
454666.4124983167,149107.07163630245,39438.08485337241,12148.053285673417,5176.349846991177,3353.106476523555,2801.0278484305436,2383.997814954364,1
733349.7009825626,165644.32377176004,36396.76348781352,10600.788216450857,5462.001813583112,3863.516132827976,3391.075091078785,3039.939132496508,1
1048478.2460346663,487151.6322152533,127582.19499273512,55986.87424057381,28999.682832196508,19568.000222600225,16385.795594728585,9644.948345119126,1
517860.94440331886,338232.97246414,254467.64868146426,94915.46269830297,106336.56320981694,152420.90440236742,114232.74449420364,57240.701098134974,1
999474.618972505,153471.0245828571,36022.97216431494,10530.571351821505,4632.7628824698,2982.4656876623576,2549.7325427922947,2119.543231127965,1
5817698.3475673795,2530244.590551612,1155892.4161849732,667413.4900376567,452130.1614784192,317446.4802928089,238057.52107881705,173984.6293036476,1
749326.0157647001,195329.2199104424,47897.25820636561,21351.971495641024,6750.233942676416,3495.166061561418,2967.7504990343273,5319.882765825868,1
5182101.580269781,1867732.0216167655,863830.9871387748,494750.48585057765,304587.7144353888,214758.6220497455,157404.5194994535,115196.51426163076,1
303995.42517647124,229961.5822200753,154624.39431029873,101936.1610842824,71593.50002839667,56783.97351776789,53712.54308199954,47244.649220728614,1
326999.6696472679,115460.36998583195,28627.33659478671,9474.686270383274,4549.036253732469,3799.05404390999,2663.421044203516,2462.39669053544,1
590984.6709979324,314439.81166636024,305690.28710352286,330492.38655386545,161065.48812378687,120555.2710601086,121712.91079220269,49778.77393334061,1
381643.98602097214,142467.9830860059,35849.15532520849,10775.666058360894,4932.936220180988,3445.198637338065,2910.1583504267505,2438.611182369695,1
853213.439408259,138083.50706941422,27937.169063591708,7241.131342481173,3485.4224670563904,2620.3102990149882,2281.8752314736257,1941.999848726013,1
3081474.3193598506,1292555.7020258629,590953.9634326989,352631.6236345568,224130.9276727057,158587.98869784825,122145.73496611744,86543.31626934465,1
5353963.519902296,2271493.445869142,1035000.8475122356,602253.6863178035,386169.8783916276,277617.4492104959,200632.1285491673,141511.5123206771,1
6333976.686117416,2959300.9244536255,1361444.1129536845,806927.4798678248,504264.58750804106,349385.52707674867,258733.17610117447,182815.66298992184,1
805109.2600427653,142769.43390487134,25628.559770937412,7974.418736586366,8000.965550502662,43964.24747292379,9360.659541540785,2193.8284465507713,1
447456.1734925523,125516.56271120952,31768.80921791649,11647.855305322078,4468.019233476827,3004.7064661524932,2523.888209623605,2198.8283895555146,1
7475719.758139888,2405323.750749967,1230039.0723868178,655165.6354753085,404059.17905425717,287007.400621754,208361.41615108098,143894.0547010393,1
830227.2596476554,450901.2362503228,258073.1765538781,107513.16483575448,56523.49935429747,44425.194053942854,29527.387605833454,15863.330391168116,1
424749.08568734094,125021.78389464397,30617.395516415403,8804.11954927013,3951.8599420017317,2814.5491911558233,2370.687422406329,2158.7969788544247,1
10336875.307894215,4783226.95215706,2257811.13160958,1482859.7092254022,982080.2952657626,627882.2816680858,409121.991556464,287019.0703437679,1
7238551.744780916,3007047.9823514307,1410972.9804836882,817198.4173637367,538056.3150596353,377666.47143526725,272846.7528451686,184571.5740867195,1
837131.6218583292,221802.46505740122,95163.934292619,71759.89269000315,72157.14498506101,60603.28621982954,60801.947296860126,41330.66987334231,1
633697.2835042502,551899.8725511424,287582.9252375336,133816.8410905567,81375.15976042605,78670.97720297343,39796.49165087965,42735.64840776865,1
1847349.4627932287,1614120.8231385027,650138.6256608908,335254.51525300066,253400.2634688013,196262.47329232792,147869.17799600086,113652.20745786525,1
6375093.170808206,2326473.155798277,1097963.0459232621,623643.485521314,391311.17699709086,284682.1262863674,214948.10691040778,144936.1922798215,1
106996.67709764768,44020.94332116847,26011.979776282154,17795.828141565995,16889.284364921983,20006.242289662183,11111.01505668231,5664.821680614411,1
268957.8034998012,74289.35852021734,18648.480730939355,6428.125834250692,2315.658180023582,1526.8448964542035,1264.0977691194726,1147.629473304548,1
1479393.463326198,532095.2065022115,284873.45597775874,260352.98906665097,121178.19994239969,84616.35994946586,72774.01929089903,61716.36809075415,1
757945.4657224568,126779.79794120755,26553.852664838734,7113.769398576323,3340.1320507547634,2676.8438232830626,2322.9657267360676,1947.2613242344073,1
1188577.0884834898,1175317.370322135,411682.19892103004,224284.73551727738,149151.47382311634,108496.09779099688,78318.54010288794,60662.1146582593,1
917946.6500237525,167979.49512957223,33367.71148522704,8576.632135623042,4037.5578915615383,2986.996895825757,2659.1189768260824,2141.4513901395712,1
1104565.2267256337,203488.731149766,50862.837567236915,15783.50365239929,9820.335253618216,4885.331670472499,5625.058358517075,4907.149102739206,1
1289005.577200122,270741.28684989916,70480.98929433049,27345.949512633764,27128.44026205883,12946.439094558975,8199.737962039475,9133.032250044569,1
531364.1467685897,181388.41998998603,54350.757811954296,18517.528910634162,11406.048892868259,7625.744606756897,8861.285018321967,4473.147829541509,1
594315.1122141195,389808.42506684974,154899.00386564306,49280.079964601704,41286.68945870295,35833.29761337647,19276.58341678308,13266.337317911386,1
8120646.590397852,2738999.5544459447,1327280.3293302006,718360.0692062575,475076.095286705,348049.46330068476,255256.1916118986,186750.90801092528,1
399937.70393562363,121509.28420068067,31674.518776115525,10437.004690243963,4438.245787881016,2890.2046379616536,2593.88940532641,2218.7347305420817,1
8033064.035146532,3137914.380420338,1472730.1507559484,820998.0979720735,536902.2330010297,370930.4252819967,271067.6947854525,190441.93325563753,1
340525.57864561625,78618.16853005099,18378.970306028135,4746.933285633174,2041.224218543104,1503.8388700334353,1311.4362111652445,1118.6391479380475,1
4041611.1877634767,1704093.907062825,782552.2939667805,438214.51561080076,283378.30700233026,205957.2265314539,145294.07165897783,104481.70135525572,1
569257.1797489157,128304.15953732356,29705.756542209216,8320.60225211868,3908.8461477438655,2784.989316693045,2358.9429172957966,1968.502640084528,1
407115.9205870621,135732.2875915411,33335.85003567281,9635.295387464128,4409.505740709936,2947.9801515398167,2509.85490138579,2186.78381749512,1
8337048.188026588,3648962.345711518,1642249.554441493,961581.6801025729,594473.1809993463,450296.5096006544,336109.289948568,257481.84575876594,1
1977597.0031707303,505035.4282918553,139985.85048001652,63097.81393819979,48921.60137212351,27363.31284937525,22290.321083663614,18586.923485155254,1
649759.8648992655,130355.42311083229,29052.537514071377,7259.471889654275,3299.916483289021,2437.2350412446726,2138.521670354409,1842.3202342564373,1
686924.7638382212,205374.01303205834,47567.12813996791,13698.908594945422,6402.704999554445,4046.8197277631784,2834.433729948957,2321.5474453676784,1
535829.5491338348,136803.406426177,33920.686950185,10374.188052208492,4939.696735600621,3160.3080081996713,2620.8622486238814,2250.012276232432,1
841464.410579873,248284.92250797202,53645.006780431424,13561.639228302101,5281.871261055274,4182.75524798705,3414.259116014333,2762.6804556155944,1
689012.4363968819,152856.91856512357,35837.752060482715,13674.126345897397,4501.985857705753,2835.1663906815947,2376.949320612176,2111.166923969092,1
794541.1052215773,125478.23729885356,26533.671761215417,6754.628324697342,3156.840398578919,2467.7469850516554,2126.524199822199,1879.2149965433603,1
2415044.991515652,790483.2476712269,459516.21681309526,263913.0757896584,207239.3742680536,165061.0210385999,110896.8142734791,88695.46327530727,1
717573.8204917713,268330.77680327307,90806.47409400073,30910.370048762394,18134.51731666175,19715.820285028243,14119.615794470981,7608.717848489173,1
804535.5943581393,182765.94937586586,43170.265537585,14128.340918803746,4717.457649961857,3709.715362559267,3824.642742077935,3122.2947202929,1
434457.2869151852,168271.3762556636,49701.78524388131,16404.821850309447,8168.98251401284,8251.551879591792,7221.624026492718,4795.222703305699,1
568099.9390643813,201572.36901116674,97242.46073892468,95466.14604235475,32977.47853517542,18711.551543961155,15119.029095937101,12766.788165451162,1
14018598.63926369,4995518.334057006,2250857.0424689497,1243039.0000292512,754237.054386672,547793.536332592,419799.4369064549,327261.613212802,1
499483.1919930287,183556.30064244717,44014.37545625352,13511.155237281268,5621.519954814714,3725.8261110334497,2944.1850506999667,2475.6167580136994,1
683804.3256078189,117651.47545535323,24095.36149073934,6180.429042362645,2834.0446414606668,2289.8215749173055,2001.3008647595932,1704.470443670807,1
667388.2794241954,293042.31981523585,154484.8820261102,123911.38945480205,108692.69557112207,77342.1974814454,46497.94783280548,26803.326322097095,1
479183.7073779742,130682.29897827702,32652.63510251466,9475.54324562709,4385.843588884085,3104.290241569526,2664.942535400719,2202.9626803337424,1
516287.8431454091,109153.47212879198,21406.869004300763,6886.975695834172,3406.459580496718,2504.4212159096255,2159.59360063651,1787.4306515641376,2
669391.2213097132,205618.7251374785,151875.65932919295,166484.10360705244,118940.41662331346,79105.09254546947,42102.15593956679,29249.233833436272,2
128481.04519386323,45249.60840123613,12992.149717951168,5341.563990695488,3311.101026818061,2621.5349418895225,2512.0885036112163,1982.827014049214,2
65875.04138901684,28156.413977202337,7790.772798962054,4020.0860245227877,2888.460161100676,2579.4228599796756,2247.672513502016,1888.815590952467,2
203510.39192642018,188141.8018709969,132030.88768401073,84987.29736269522,28454.144933731513,19690.054140513697,15096.059364684023,9448.599934390217,2
385497.6874768091,99671.49576730643,20668.116606725147,7608.801601151388,3492.5867666044232,2608.3843806297946,2289.6529446758245,1877.6957192524064,2
1117993.9609629884,1132767.8120380559,481325.8595340816,194593.08460712634,129160.8786016732,96769.16396183809,66943.72082639417,38529.28517773979,2
772189.8243268841,541238.771800711,198397.4541063144,91071.85400523375,62245.14362236325,38981.70558245876,29306.729086630217,23428.204313233146,2
