0,1,2,3,4,5,6,7,class
0.5435582116152778,0.19367425482962705,0.08296641827838752,0.07192738477713986,0.04139058450960731,0.025712713622567055,0.02476411117052856,0.01600632119686466,0
0.8459751063821739,0.0771443471048769,0.02684432466454921,0.021734025171806396,0.011443840741952146,0.007993410094103273,0.006076665255923613,0.002788280584614628,0
0.5507810554730865,0.1623026577205191,0.11309923157529533,0.061482655258027985,0.049236713470140095,0.02629907277166593,0.02288571430289439,0.013912899428370554,0
0.7701185103044467,0.10339651294472908,0.04143011583110877,0.038258825628551256,0.01891528731820949,0.012265391196603258,0.010823622004520583,0.004791734771830789,0
0.5679075941919988,0.18063498254880556,0.08079781436261552,0.08074159855390217,0.03786878401014627,0.027068211210167118,0.015606772764119883,0.009374242358244644,0
0.6330410741358184,0.17159594484176013,0.05807401280576256,0.05847842918460359,0.03317033214506256,0.016199323751882922,0.018006714714436767,0.01143416842067287,0
0.5112192065337936,0.1424505616807383,0.11877332939522522,0.10115054657348993,0.06380724529870631,0.03648280619923029,0.01812532143006681,0.007990982888749401,0
0.5971275138335669,0.19304576090999198,0.06674715120203188,0.031051150100273088,0.04408593790170032,0.03644506497941507,0.019008945816717228,0.012488475256303463,0
0.4857364315963056,0.23026438146974496,0.11278522554165907,0.06704997285601114,0.037790807790426664,0.02631494417516268,0.025020730862240964,0.01503750570844904,0
0.8531441004153838,0.0679972605378516,0.029329170951191735,0.02288901204817808,0.009769143156241753,0.0075079158844641595,0.005825801924572082,0.0035375950821170724,0
0.9114494438026658,0.05281251715403956,0.01632793349938883,0.009962075403790172,0.0034893605794441103,0.002303495728951935,0.0024098176248882205,0.0012453562068311884,0
0.5140450460059331,0.19089755252854915,0.09209808817970837,0.06060206794888214,0.06962863990778924,0.040246934384574926,0.01675126385065892,0.01573040719390381,0
0.892583980957249,0.050045168241095644,0.016592404200779547,0.023120595552860904,0.007820014922980114,0.0037676889242670513,0.003229311747920682,0.0028408354528470826,0
0.6870804781049976,0.10455986418327502,0.06433203436509885,0.05963902338609862,0.030833487865861434,0.02155809577565088,0.021200037871074374,0.01079697844794315,0
0.6418211997582574,0.11945381148039697,0.0780419639458411,0.06759120870258357,0.02926478614473421,0.027512849383012742,0.022477362334263312,0.013836818250910902,0
0.278030381541439,0.1393006889113374,0.18036308717907054,0.16584821845172204,0.08324925092187122,0.07359343206268924,0.04718025952243521,0.032434681409435465,0
0.3490951878158291,0.1743105286539803,0.19745919572111353,0.07731887358658954,0.09425613029299633,0.04165256915966598,0.03467629087267926,0.031231223897146,0
0.4004595593263481,0.47754569678400643,0.05629216446140683,0.032302156452515836,0.011424665799959596,0.007038731746432538,0.009951751376845645,0.00498527405248514,0
0.5964036890971458,0.17420191646311733,0.08503218998559511,0.05939662066685363,0.03034977555712957,0.025080867056205186,0.01638927977249475,0.013145661401458524,0
0.7042332057100221,0.1080396887928729,0.06338491175346751,0.06016071416498747,0.024188990846395354,0.017423263331598715,0.015584420165767686,0.006984805234888144,0
0.7200849697062366,0.08555213932264129,0.07054753451438264,0.061227136938895185,0.0270116082968563,0.0150608449701587,0.0131417129581334,0.007374053292695835,0
0.37571185847770205,0.12586427636416564,0.14697015153028406,0.15530757940662143,0.054301454184438734,0.053156654825465874,0.055571567777586185,0.03311645743373607,0
0.58350406903776,0.16434239976966114,0.09041275781850755,0.08673918106573586,0.030429220199188207,0.017626797524304624,0.017524738450153298,0.009420836134689421,0
0.4018514631151454,0.13469463003834595,0.11605428241299315,0.17038249172717018,0.08458267136751785,0.035113363289785565,0.022859422796899016,0.03446167525214274,0
0.4244479943234563,0.3230716137272408,0.07203907422679967,0.05361444001236113,0.04014817941488612,0.035038446016901564,0.016176198471793888,0.03546405380656046,0
0.5109908510544603,0.17000793644043724,0.07141843821454177,0.055328070559221225,0.05204901749001672,0.05356070064716105,0.0504065085531366,0.03623847704102519,0
0.5675565832253576,0.11642345472189423,0.08437394290051396,0.12549856017238317,0.037769865002074715,0.023651101468116165,0.02808904297446481,0.016637449535195213,0
0.6731821542204023,0.1258865132911518,0.07652224890571103,0.06270599882356613,0.016948783929802515,0.025449079204332627,0.01177317343870838,0.007532048186325224,0
0.5075412543405681,0.18573141349269598,0.09656038801838747,0.07055914541793865,0.04787242880461993,0.04082703240752884,0.03191691316797878,0.01899142435028221,0
0.692936777353644,0.1023409273911762,0.06390579185688115,0.07058832568993016,0.025150325556488363,0.016116807166318414,0.020099840265149268,0.008861204720412696,0
0.4336694196116634,0.1977246728398776,0.08645636843830257,0.11695094282383786,0.06581618037586431,0.046291167133060654,0.033163121294234224,0.019928127483159495,0
0.8128155823947345,0.07392057609174643,0.042535916722653305,0.030761111399920164,0.015484225119713372,0.009993776674847726,0.010006310915257704,0.004482500681126734,0
0.49316542009827524,0.22263915356512246,0.13314937370110305,0.06826129435358097,0.03263302025305976,0.01670713127214638,0.01633391979644614,0.017110686960265836,0
0.2678914075818375,0.1280310945648756,0.15698830653173146,0.1534747926032015,0.1259831030494126,0.06516326029078719,0.06260413327804142,0.03986390210011276,0
0.41002642609418744,0.2024581713974982,0.0925342871294692,0.05739451489308161,0.14261035425916713,0.040391926699798936,0.04130831430466501,0.013276005222132476,0
0.5858438039697194,0.14849642558951423,0.08721850514670691,0.07993951681040874,0.03963458259176413,0.021821557026479928,0.020404341427328398,0.016641267438078384,0
0.43040914365733873,0.2354911144452466,0.15553971615445453,0.10411038901742342,0.041422310424168704,0.01449426368448586,0.009762273862754503,0.008770788754127649,0
0.6928294664611017,0.12945627972834703,0.0663688491197256,0.06174553138149438,0.017495393528966032,0.013790524146637699,0.012745568328203965,0.005568387305523613,0
0.33738498560932434,0.27629988476441597,0.12545703969977962,0.1441916851296977,0.027062161385156734,0.025676019327729793,0.04973645022527736,0.014191773858618428,0
0.3701145325954361,0.20274266786849168,0.17440056240395402,0.08332927625928405,0.058488354068304625,0.05705454983115109,0.02495002980541391,0.028920027167964487,0
0.7209275841311366,0.13053079749403682,0.04675089336773889,0.050766575080806696,0.01911121857711701,0.012456708391174177,0.012933285576676995,0.006522937381312846,0
0.3175508540084389,0.11794603563914925,0.10085300348600545,0.09964539766760834,0.2224027450229152,0.07305496542661181,0.05336529177695705,0.015181706972314012,0
0.5373291724762989,0.150257469340797,0.08910525755244436,0.09979497485076677,0.047917061789237436,0.03714094693301936,0.02650350190946848,0.011951615147967897,0
0.4839618658942618,0.18197603566581352,0.13484710499178792,0.11020520345111603,0.051313135506579406,0.021283756672826525,0.011005895879852883,0.00540700193776181,0
0.4593577997179613,0.13172624324439874,0.08542135760326915,0.07735738327775957,0.0694933546351962,0.08608872338264749,0.055526661480901865,0.03502847665786576,0
0.5426159881957285,0.12564598588809214,0.1064217350925833,0.11434256556911854,0.04729337621872487,0.02884783636028898,0.025678716492289783,0.009153796183173786,0
0.6029122667740837,0.10783002405951757,0.08862173875792659,0.09177946052638121,0.03642317107496044,0.02719121352217097,0.03214472624488064,0.01309739904007885,0
0.6166695554312595,0.19422503065930619,0.057699936797437686,0.05928457628022789,0.027118339869191564,0.017292219951542634,0.014190221438616648,0.01352011957241787,0
0.2883199454884376,0.13192306076544583,0.08554098916467133,0.08623414558663665,0.12330580662597222,0.21124841077992473,0.04427255285094861,0.029155088737963235,0
0.5892292623609675,0.24395432510452816,0.04770179032649034,0.0582866852365891,0.02417205493299855,0.015233215461281145,0.014154859426492096,0.0072678071506531855,0
0.5134213533004611,0.23825037279739092,0.08267802639591293,0.06435655843321572,0.03318594676128964,0.022037739286011663,0.03193017508399015,0.01413982794172815,0
0.6433342594998623,0.10009498850615105,0.07320482706518984,0.07901637087916182,0.04266798515366563,0.022723165222463263,0.02708305263859808,0.011875351034907835,0
0.574210447261267,0.11171098273258345,0.07956746773971955,0.11880972848801784,0.05161352667237827,0.02531208886377114,0.024408057351385463,0.014367700890877091,0
0.4877835463954478,0.19805501639355336,0.11624866410785735,0.08293362903693258,0.041281701409228676,0.03161060051807568,0.02528754950053897,0.01679929263836547,0
0.4533156485338015,0.1725179058302385,0.10633375463337814,0.09083996188356541,0.058893582416553285,0.04785328732367495,0.03621184948440696,0.03403400989438144,0
0.6912274875287622,0.10522251654648869,0.06491010720272082,0.05330798125094443,0.028669936955268743,0.02298252410770874,0.020887116074529335,0.012792330333577094,0
0.6849006330705287,0.10647709754738305,0.06597539556176978,0.0669209862719307,0.03001886468925875,0.01766302572093062,0.01829574579336428,0.009748251344834025,0
0.43433129647744206,0.10895401090195407,0.13896894031882595,0.12980619792896217,0.043964382557031736,0.04117947073289721,0.06209745094258153,0.04069825014030523,0
0.4024209277229539,0.33264917641726727,0.1100147985175245,0.08766765721586856,0.03546225219704706,0.013870279479666273,0.01073780038588963,0.007177108063782909,0
0.4090270451984649,0.24140766267669928,0.14404620151787492,0.10406630865159724,0.052663833970987124,0.023226298630447506,0.018024830422910147,0.007537818931019001,0
0.4909840503730198,0.25730050603548665,0.10350868650605616,0.06738521020059317,0.028820484255850008,0.01854478200826038,0.022837877064930002,0.010618403555803901,0
0.6476523052873201,0.1088897196616276,0.0641510097958027,0.0803671649262885,0.03492163551545147,0.022309123924029103,0.026110685826023432,0.015598355063456892,0
0.5503349681220514,0.13367767825908444,0.08620504884555291,0.09304566301605982,0.04077593549412269,0.03799130303713685,0.041597423046809315,0.01637198017918268,0
0.6033866815249707,0.20103497831705042,0.0641661558426921,0.06698075997585441,0.024491608676459994,0.01743307363814515,0.015816802649635264,0.006689939375192121,0
0.5523555986895375,0.23750664093481666,0.06316986033010225,0.04517237378574035,0.039099769731224296,0.024644147971077526,0.018467337451264252,0.019584271106237134,0
0.5403776875720326,0.13198430951738882,0.08229350939270975,0.1055518666358193,0.06340807344232635,0.03592983991862794,0.0258729789566913,0.014581734564403885,0
0.5858589919392823,0.11990671261045457,0.07538471046974866,0.10190353323723451,0.041933670365369095,0.030696842053852532,0.029811555620210158,0.014503983703848347,0
0.48519126648722993,0.23587646955503933,0.07776839607255213,0.0962786829206565,0.03917451597775271,0.04076065209313165,0.01742599890089595,0.0075240179927418965,0
0.8272462208354162,0.09023263297152895,0.030544456459506587,0.031311173953544956,0.013103019557752551,0.003226853221118001,0.00297197368169075,0.0013636693194419903,0
0.8370677782974039,0.07412500527646727,0.032627651250588426,0.02918455460189191,0.011340778845455984,0.007279060551051335,0.006093225868381764,0.0022819453087594647,0
0.545228943195411,0.1661518153208234,0.12250490278955348,0.06084235690621496,0.044771953515831464,0.025831660608560035,0.02357904381989677,0.011089323843709054,0
0.5511018119703499,0.09412297133334167,0.10315912761175292,0.11285224980030396,0.051193961584081384,0.03535255302789008,0.029744735800531035,0.0224725888717489,0
0.6395663296326561,0.1489054182176342,0.06604215151389656,0.06355194920821555,0.03097225233142905,0.02023116074559812,0.022167504792782216,0.00856323355778833,0
0.5525562400637111,0.1580563619993558,0.08938242440357734,0.07289189221205371,0.049314842825723765,0.03350466630565128,0.029112062761917818,0.015181509428009174,0
0.5780074091612952,0.17406710838531764,0.0844513727551269,0.05928447033443222,0.034284091744479495,0.028147895794553533,0.026070773644359006,0.0156868781804361,0
0.5617594537582553,0.11093751633232903,0.09156507651245809,0.11581442866978112,0.0543847664342808,0.02879336774428908,0.02458520268356614,0.01216018786504033,0
0.5913411352213643,0.09406531280271166,0.10217293216212672,0.09903270885597042,0.04526947916047168,0.02825732677790366,0.02885147618819115,0.011009628831260417,0
0.5384672810511486,0.17314830343247561,0.10090051882387999,0.07803275986335655,0.04669320759840437,0.02494363009941138,0.02414231154892473,0.013671987582398982,0
0.5298349937161855,0.1321717083530458,0.0920486526959062,0.10830142846703435,0.051573684664041684,0.03151058241173071,0.034728807634505254,0.019830142057550404,0
0.6310105649903629,0.13220256796818838,0.06880816864476282,0.07765903593031205,0.03706982857746091,0.018817260657539466,0.02243413112079541,0.011998442110578196,0
0.6170855860753932,0.11958997831892033,0.0816544158577495,0.06930434835294763,0.04112997753822066,0.030667529938436293,0.026334935552678327,0.01423322836565407,0
0.5053124771535887,0.15842521109557822,0.08642188239998287,0.14714876823749395,0.04987778666283422,0.02306276224059696,0.018859130269835076,0.010891981940089956,0
0.4348433351881412,0.16254930257821296,0.17798211241098189,0.0977097449471748,0.06382891743852052,0.03727053189045246,0.010907126075480496,0.014908929471035651,0
0.6853701239194793,0.10985843912813191,0.07519885615886487,0.06677146266288553,0.020222113698920144,0.017454610099052466,0.015437368182942598,0.009687026149723386,0
0.48568627953706756,0.13391723073767986,0.0753013857582285,0.13660921135872495,0.08047896606139675,0.04741816050470201,0.014985541683377745,0.025603224358822767,0
0.3262005174038207,0.14806345832137147,0.15581703750771925,0.1234191723497587,0.12636836606864416,0.06893350613898643,0.02439777690237761,0.026800165307321676,0
0.601332753687033,0.12936053064780165,0.08774470503399216,0.0971170667804076,0.0401765613128992,0.019646927275106266,0.01623652911867709,0.008384926144082878,0
