0,1,class
51791.85651099694,30828.185143857656,2
168749.83168234318,73756.48723756315,2
279629.72451388754,128886.74026461695,2
65694.10095837819,22200.36184933957,0
605337.8519923536,157620.09513303306,1
768332.3563375893,120371.97311178743,1
358729.91944291326,123108.7899841336,2
624121.5960300936,117388.1377276663,2
758039.6203709657,139138.10693832947,1
343930.659144025,160416.99694919385,2
403345.3892032337,167512.00199670557,1
358143.48442858766,228819.30343546192,0
446963.52572417946,125271.05369024423,2
28605.227052783615,7622.509512771244,0
704693.5569631541,191202.33969278942,1
37790.916433139195,7266.033901195506,0
287950.79199329513,74777.21718703824,2
28723.456736261924,21061.963830042434,2
35606.533722162436,74059.24507596547,1
306576.2497371652,93047.21479999743,0
20088.28677684838,10157.6771685258,2
121306.73001462674,18863.270354948203,0
408021.99571409693,116130.65155748244,1
170051.69020208562,65209.633012371436,2
48342.21684583495,12822.217971740614,0
411539.6006558208,139676.85459720567,2
79418.19621158297,34235.06630790989,2
449951.4634097092,87426.90598429518,0
538109.1900864925,161485.9747820175,1
237790.47555401642,57158.97524149588,0
370711.47373646,97565.79052678707,1
77559.5959736284,45119.51503030052,2
685322.9460904454,104961.3598813642,2
177004.3636788044,105312.50653260107,2
36381.63267942004,7407.878785257319,0
722124.8217314015,129876.88464857919,2
555874.5691335197,128813.09547571948,1
649508.084973715,79664.64334579864,0
152149.3521922431,113085.70459347083,0
61451.50350686845,32340.469700379886,2
768619.2204092966,196565.6310597632,1
681846.414575125,144954.6175646477,1
578616.6787072694,168635.0545659442,1
433918.2945614598,85183.26843001283,2
587224.2184785494,125895.49793077962,2
674639.3581281622,222874.80958534885,1
486498.7395890256,210175.63706021893,0
47743.03825906534,8680.267016153563,0
230185.73850290594,82551.25934428268,0
90240.42042441024,45217.98394105655,2
436789.87031378335,69009.1724693201,1
34502.65210881937,10760.799253467008,0
558161.6934083283,95780.58319066923,2
341252.38851581357,69125.05784599413,1
57187.220790675805,24235.735706220534,2
360467.6319798998,152316.3536178698,1
109866.42633995188,30059.785642811697,2
412894.15534430946,111769.21557812644,2
519926.25805203547,81366.36549503227,0
41900.733075865544,13767.146692458238,0
320936.98942814104,126761.64609767504,1
502414.84341113927,160500.61617518612,0
527097.1672625181,197191.07376981614,2
514807.3042567616,162963.4572341028,2
381167.2206248191,99727.8541139683,2
107905.53882821664,53130.094322890356,2
236898.22471832793,88476.6544685031,2
440365.84154944005,54012.20955273777,2
212072.83808567846,63028.69355563298,2
35027.006261620074,20051.733962391474,0
54626.458947100764,11752.597804621259,0
516730.57135142456,182316.61914369027,1
105035.40253777639,60082.8416988182,0
31783.95593150495,8664.099487850035,0
390423.4829221836,150018.30585515304,2
323661.5431312715,58790.76830888659,2
55535.3748791674,14857.592716500352,2
431302.07926068414,163255.896640916,2
681494.5821881796,165392.0236141167,2
387085.3155652041,125270.51499145738,1
56032.30358715181,15363.04562365367,0
747140.6822706811,181560.0854094949,2
86449.5572771988,65067.45637181641,2
47779.004125678664,23129.512555884627,0
34035.73330111682,7915.116145503163,0
74698.83917220753,30778.602704003166,2
456303.6531935781,116188.40639857542,1
434255.7530527313,229526.43659032928,2
779200.6781044316,169412.27198065483,1
436525.14573807176,113405.42739493038,1
441345.1037230125,177388.31095400895,1
405033.63770231727,137247.9574388019,1
269961.60019613174,125188.04138834807,2
477922.9301518084,153838.4469538455,1
535265.3661519698,120308.10709970155,2
418400.2082214838,188648.365036635,2
430317.1715262503,157782.26848332747,1
639672.1926637848,147699.55986137316,2
211286.672815869,42724.452155525854,0
200851.31651730085,86474.91473360054,2
733192.1276275987,215934.78936987952,1
214044.17970175724,73535.70326955931,1
220676.04166772394,79585.32895085217,0
271268.8735685499,86952.73438645333,1
591599.4692565751,96710.66034041303,2
345265.2718403305,118414.60069859528,1
398828.76379538607,222909.74582560768,0
727908.1541304048,128365.32831971244,0
188279.65886573706,36027.04168395519,0
47357.804163703055,12282.239865003927,0
439831.57464569726,113729.67146976828,0
123341.3286503963,50361.619690455234,0
95491.35572704358,54052.09939612719,0
81430.50954458292,42153.52188791031,0
508717.27164871455,159557.98977309882,0
62673.962768500016,11406.13324831073,0
138586.71529425276,97827.83321426698,0
227407.36353322645,86342.49272460025,0
276405.2928449512,135967.53277036911,0
81120.582668207,36554.536051133895,0
114241.15223035541,36762.24559091404,0
77314.07122565812,26426.341212921503,0
30255.426723335906,8259.957647981333,0
84456.0380271513,22870.793211160148,0
32240.216524773245,9015.974584062842,0
257102.2888013016,54029.23055111386,0
41191.59566506648,7926.971601020978,0
30684.961860536052,8303.986609191224,0
128445.48851996232,25537.387775161376,0
366238.1182035294,154361.38314617437,1
485666.85523937305,156342.88499385506,1
349958.56589927693,114569.24895160894,1
251798.30979008373,77263.89946779085,1
459002.2884735544,119223.59215286208,1
463713.38114704785,179428.1531234953,1
491400.3435068258,158197.134093193,1
35609.43701972823,17299.941048368575,1
419858.325525998,153264.41415191555,1
382700.24598762183,142042.10766735586,1
342970.3934650825,90227.011658261,1
514521.2240072212,180064.60337746242,1
759348.4443852103,136751.805892004,1
35607.80580627089,49190.07234255363,1
470666.45844084094,149192.26755151848,1
391154.25911596,118400.96229223008,1
449661.0951035709,128812.9070540643,1
434030.42729223106,145773.8395413918,1
437567.494689925,146320.98586149435,1
574028.6121497897,160601.24406289082,1
553402.1420074179,192362.24357747892,1
406578.41010077676,126331.78503686748,1
442328.6619206744,186358.27199962593,1
370765.81814885314,141852.51740997238,1
